Tahun,Kabupaten,Desa,Anggaran,Penyaluran
2019,Purwakarta,Karoya,860901400,860901400
2019,Pangandaran,Legokjawa,860823000,860823000
2018,Cianjur,Mekarsari,860796000,860796000
2018,Tasikmalaya,Kersagalih,860787500,860787500
2021,Ciamis,Sidamulya,860775000,860775000
2019,Sumedang,Citali,860731000,860731000
2018,Cirebon,Susukan Agung,860709000,860709000
2020,Kuningan,Kananga,860608000,860608000
2018,Cirebon,Karangwareng,860555000,860555000
2018,Karawang,Karangjaya,860552100,860552100
2019,Sukabumi,Sukamulya,860507000,860507000
2020,Sukabumi,Sukamulya,860507000,860507000
2018,Tasikmalaya,Cintaraja,860484500,860484500
2020,Purwakarta,Sakambang,860470000,860470000
2018,Sukabumi,Pasir Ipis,769174000,769174000
2019,Sukabumi,Cibolang,860450000,860450000
2021,Bogor,Pasirangin,1465132000,1465132000
2019,Kuningan,Bunigeulis,860422000,860422000
2021,Purwakarta,Pawenang,860361000,860361000
2020,Sukabumi,Datarnangka,860252000,860252000
2018,Bandung,Cipeujeuh,860226000,860226000
2019,Purwakarta,Anjun,860208800,1204292320
2019,Sukabumi,Tegalpanjang,860201000,666599067
2018,Bandung,Nagreg,860147000,860147000
2020,Bogor,Pasirangin,1026699000,1026694461
2019,Bogor,Pasirangin,998869039,998869039
2021,Kuningan,Pamijahan,860042000,860042000
2020,Karawang,Cikampek Selatan,859996000,859996000
2018,Bogor,Pasirangin,835656483,835656483
2019,Pangandaran,Purbahayu,859895000,859895000
2020,Sukabumi,Benda,859841000,859841000
2018,Cirebon,Babakan Losari Lor,859823000,859823000
2018,Bogor,Cibanteng,859803887,859803887
2021,Bekasi,Pasiranji,1186445000,1186445000
2021,Subang,Belendung,859743000,859743000
2018,Cirebon,Bendungan,859718000,859718000
2021,Subang,Padamulya,859695000,859695000
2018,Majalengka,Mekarraharja,859658320,859658320
2020,Pangandaran,Batukaras,859643000,859643000
2021,Sukabumi,Pasanggrahan,859642000,859642000
2020,Sukabumi,Damarraja,859624000,859624000
2020,Bogor,Cigombong,859587000,859587000
2018,Garut,Cintakarya,859553000,859553000
2020,Sukabumi,Rambay,859551000,859551000
2020,Sukabumi,Kabandungan,859508000,859508000
2018,Cianjur,Sindangsari,859506000,859506000
2020,Purwakarta,Legoksari,859479000,859479000
2021,Subang,Cibuluh,859452000,859452000
2019,Karawang,Pinayungan,859448000,859448000
2020,Sukabumi,Selajambe,859436000,859436000
2021,Purwakarta,Sadarkarya,859384000,859384000
2018,Cirebon,Trusmi Wetan,859316000,859316000
2020,Bogor,Karang Asem Timur,859275000,859274410
2019,Subang,Wanasari,859268000,859268000
2018,Bogor,Pasir Mukti,859257256,859257256
2018,Garut,Padaasih,859229000,859229000
2020,Purwakarta,Cilangkap,859167000,859167000
2018,Garut,Sukahurip,859129000,859129000
2018,Cirebon,Gujeg,859109000,859109000
2018,Pangandaran,Selasari,859062000,859062000
2019,Kuningan,Tundagan,859044000,859044000
2018,Tasikmalaya,Cipanas,859043800,859043800
2020,Bekasi,Pasiranji,1181378000,1181378000
2020,Sukabumi,Pawenang,858965000,858965000
2018,Garut,Cinisti,858953000,858953000
2018,Cirebon,Gegesik Kidul,858922000,858922000
2019,Bekasi,Pasiranji,1080000000,1080000000
2018,Cianjur,Girijaya,858905000,858905000
2019,Sukabumi,Cibatu,858885000,858885000
2020,Sukabumi,Bojongsari,858872000,858872000
2021,Sumedang,Tarikolot,858861000,858861000
2018,Indramayu,Waru,858779000,858779000
2018,Cirebon,Pasindangan,858750000,858750000
2018,Cirebon,Dompyong Wetan,858711000,858711000
2021,Sukabumi,Jagamukti,858678000,858678000
2020,Purwakarta,Nangerang,858663000,858663000
2021,Kuningan,Cikubangmulya,858599000,858599000
2020,Majalengka,Kawunghilir,858590000,858590000
2020,Ciamis,Beber,858418000,858418000
2019,Tasikmalaya,Ciawi,858403000,858403000
2018,Tasikmalaya,Sukaraja,858381300,858381300
2020,Karawang,Tamelang,858346000,858346000
2020,Bandung,Wangisagara,858290000,858290000
2020,Karawang,Sumurkondang,858283000,858283000
2018,Bekasi,Pasiranji,889860000,889860000
2018,Cirebon,Waled Asem,858250000,858250000
2018,Bandung,Sukanagara,858246000,858246000
2020,Sukabumi,Wanasari,858177000,858177000
2018,Cirebon,Prajawinangun Wetan,858141000,858141000
2018,Cirebon,Cilengkrang,858134000,858134000
2018,Cirebon,Purbawinangun,858118000,858118000
2021,Purwakarta,Gandamekar,858111000,858111000
2018,Karawang,Kalibuaya,858040000,858040000
2019,Sumedang,Pasirbiru,798079000,798079000
2020,Ciamis,Banjarsari,858032000,858032000
2018,Indramayu,Majasih,858021000,858021000
2019,Karawang,Cikampek Selatan,858010000,858010000
2018,Majalengka,Padahanten,857924038,857924038
2020,Sumedang,Pasirbiru,795273000,795273000
2019,Subang,Rawalele,857872000,857872000
2018,Karawang,Tegalsari,857816300,857816300
2018,Ciamis,Winduraja,857783000,857783000
2018,Cirebon,Susukan Tonggoh,857754000,857754000
2021,Subang,Mundusari,857734000,857734000
2018,Cirebon,Astana,857638000,857638000
2019,Sukabumi,Lembursawah,857619000,857619000
2021,Cianjur,Bojonglarang,857601000,857601000
2018,Cirebon,Karangsembung,857530000,857530000
2018,Garut,Gunamekar,857497000,857497000
2018,Cirebon,Cilengkrang Girang,857496000,857496000
2021,Pangandaran,Pasirgeulis,857474000,857474000
2020,Sumedang,Gunasari,857472000,857472000
2018,Indramayu,Lelea,857430000,857430000
2018,Bogor,Cemplang,857426514,857426514
2019,Sukabumi,Tanjung,857380000,857380000
2019,Kuningan,Kutawaringin,857366000,857366000
2019,Bandung,Pamekaran,857359000,857359000
2019,Sukabumi,Damarraja,857273000,857273000
2018,Cianjur,Maleber,857263000,857263000
2018,Cianjur,Jayagiri,857250000,857250000
2020,Sukabumi,Ubrug,857225000,857225000
2018,Bandung,Cikoneng,857124000,857124000
2018,Cirebon,Ciledug Lor,857119000,857119000
2019,Kuningan,Cikaduwetan,857116000,857116000
2018,Garut,Cibiuk Kaler,857084000,857084000
2019,Sukabumi,Pasirpanjang,857053000,857053000
2018,Sukabumi,Langensari,856993000,856993000
2021,Subang,Cisalak,856980000,856980000
2021,Sukabumi,Cisolok,856930000,856930000
2021,Sukabumi,Mekartani,856845000,856845000
2018,Ciamis,Sukaharja,856836000,856836000
2018,Bogor,Cinangneng,856829014,856829014
2020,Sukabumi,Sukaluyu,856804000,856804000
2018,Cianjur,Jati,856792000,856792000
2018,Garut,Cibodas,856785000,856785000
2020,Sukabumi,Cipeundeuy,856762000,856762000
2021,Kuningan,Kadurama,856731000,856731000
2021,Sumedang,Pasirbiru,779545000,779545000
2020,Sukabumi,Jambenenggang,856709000,856709000
2018,Cirebon,Tuk Karangsuwung,856700000,856700000
2021,Cirebon,Kaligawe,856683000,856683000
2018,Cirebon,Kebonturi,856665000,856665000
2020,Sukabumi,Bojongkembar,856589000,856589000
2019,Majalengka,Kawunghilir,856478000,856478000
2019,Kuningan,Mekarjaya,856450000,856450000
2019,Sukabumi,Girijaya,856449000,856449000
2018,Ciamis,Sukasari,856426000,856426000
2019,Tasikmalaya,Mekarwangi,856416000,856416000
2020,Purwakarta,Taringgul Tonggoh,856386000,856386000
2018,Cirebon,Pasaleman,856350000,856350000
2018,Garut,Cigawir,856297000,856297000
2019,Ciamis,Nagarapageuh,856296000,856296000
2018,Ciamis,Payungsari,856261000,856261000
2021,Kuningan,Cieurih,856242000,856242000
2018,Garut,Godog,856189000,856189000
2018,Subang,Ciberes,856181000,856181000
2019,Subang,Ciberes,856181000,856181000
2021,Ciamis,Cijeungjing,856071000,856071000
2020,Sukabumi,Sukamaju,855981000,855981000
2018,Cirebon,Bringin,855912000,855912000
2020,Purwakarta,Kembangkuning,855912000,855912000
2021,Pangandaran,Cikalong,855841000,855841000
2020,Sukabumi,Kadaleman,855828000,855828000
2018,Tasikmalaya,Margaluyu,855814500,855814500
2020,Subang,Bojongloa,855804000,855804000
2018,Cirebon,Suci,855800000,855800000
2020,Subang,Rancahilir,855753000,855753000
2018,Cirebon,Waled Kota,855750000,855750000
2021,Ciamis,Kertayasa,855738000,855738000
2021,Sukabumi,Sukaharja,855689000,855689000
2019,Cirebon,Pasawahan,855680000,855680000
2018,Sumedang,Pasirbiru,701602000,701602000
2018,Cirebon,Curug,855636000,855636000
2021,Sumedang,Cijambu,855628000,855628000
2018,Bekasi,Jayamukti,855530000,855530000
2020,Bogor,Jampang,855494000,855493207
2021,Subang,Kiarasari,855442000,855442000
2018,Cianjur,Lembahsari,855428000,855428000
2018,Bandung,Sukajadi,855395000,855395000
2021,Indramayu,Manguntara,855384000,855384000
2021,Bandung,Cicalengka Kulon,855377000,855377000
2021,Sumedang,Margamukti,855375000,855375000
2019,Bogor,Parung,855362479,855362479
2021,Bogor,Pasireurih,1148351000,1148351000
2018,Garut,Mandalasari,855270000,855270000
2020,Garut,Mekarwangi,855269000,855269000
2020,Sukabumi,Pabuaran,855252000,855252000
2018,Cirebon,Trusmi Kulon,855250000,855250000
2018,Cirebon,Kalimekar,855225000,855225000
2020,Sukabumi,Bojongkalong,855216000,855216000
2019,Subang,Rancaasih,855211000,855211000
2018,Cirebon,Kalisapu,855160000,855160000
2021,Subang,Mandalawangi,855088000,855088000
2018,Tasikmalaya,Sindangjaya,855079800,855079800
2018,Tasikmalaya,Pakalongan,855074500,855074500
2021,Sukabumi,Kertaraharja,855072000,855072000
2020,Bogor,Bendungan,855024000,855024000
2018,Majalengka,Sukasari Kidul,855022436,855022436
2018,Bandung,Baros,855019000,855019000
2021,Kuningan,Mekarjaya,854952000,854952000
2018,Sukabumi,Palasari Girang,854897000,854897000
2018,Tasikmalaya,Pusparahayu,854842500,854842500
2019,Purwakarta,Nagrog,854793300,854793300
2018,Cianjur,Muaracikadu,854751000,854751000
2019,Kuningan,Wilanagara,854714000,854714000
2018,Majalengka,Palasah,854696903,854696903
2021,Subang,Jambelaer,854662000,854662000
2020,Bogor,Pasireurih,1033175000,1033174901
2018,Tasikmalaya,Karangsembung,854550300,854550300
2020,Subang,Cijambe,854543000,854543000
2018,Garut,Jati,854529000,854529000
2018,Bandung,Bojongsoang,854448000,854448000
2021,Sumedang,Cisampih,854370000,854370000
2018,Garut,Mekarsari,854366000,854366000
2021,Kuningan,Cibeureum,854352000,854352000
2021,Sumedang,Wado,854238000,854238000
2019,Pangandaran,Ciparanti,854225000,854225000
2019,Bogor,Pasireurih,996416399,996416399
2018,Tasikmalaya,Pamijahan,854127500,854127500
2018,Tasikmalaya,Margalaksana,854117800,854117800
2018,Bogor,Pasireurih,887339872,887339872
2019,Kuningan,Karangmuncang,854029000,854029000
2019,Sukabumi,Datarnangka,854016000,854016000
2020,Subang,Anggasari,853969000,853969000
2018,Cirebon,Dukupuntang,853950000,853950000
2018,Garut,Binakarya,853931000,853931000
2018,Ciamis,Cintanagara,853917000,853917000
2020,Sukabumi,Ciracap,853891000,853891000
2019,Ciamis,Sindangmukti,853877000,853877000
2020,Sukabumi,Cimanggis,853848000,853848000
2018,Sukabumi,Cisaat,853846000,853846000
2019,Subang,Sidamulya,853822000,853822000
2018,Bekasi,Jatiwangi,853800000,853800000
2018,Cirebon,Ciledug Tengah,853761000,853761000
2018,Cirebon,Beringin,853700000,853700000
2020,Sumedang,Cinanjung,853698000,853698000
2018,Tasikmalaya,Mangkonjaya,853665000,853665000
2018,Cianjur,Sukaraharja,853658000,853658000
2018,Bandung,Sagaracipta,853644000,853644000
2019,Purwakarta,Gardu,853628900,1195080460
2019,Kuningan,Baok,853602000,853602000
2021,Purwakarta,Legokhuni,853587000,853587000
2018,Tasikmalaya,Sukaratu,853584500,853584500
2019,Kuningan,Cileuya,853561000,853561000
2018,Bandung Barat,Kayuambon,853551000,853551000
2018,Ciamis,Sukaresik,853542000,853542000
2018,Cirebon,Kamarang Lebak,853500000,853500000
2019,Subang,Rancasari,853494000,853494000
2020,Subang,Margasari,853473000,853473000
2021,Kuningan,Kasturi,853455000,853455000
2019,Ciamis,Dadiharja,853450000,853450000
2020,Bogor,Pasirgaok,1108691000,1108690183
2019,Kuningan,Bojong,853385000,853385000
2020,Sukabumi,Sirnajaya,853344000,853344000
2019,Purwakarta,Pusakamulya,853342900,853342900
2018,Ciamis,Karangpaningal,853334000,853334000
2018,Bogor,Cikeas,853325073,853325073
2019,Purwakarta,Legokhuni,853310000,853310000
2021,Bogor,Pasirgaok,1103353000,1103353000
2021,Sukabumi,Bojongraharja,853307000,853307000
2018,Karawang,Cintaasih,853298200,853298200
2021,Sukabumi,Bojong,853240000,853240000
2021,Subang,Sukahurip,853188000,853188000
2021,Ciamis,Cikupa,853155000,853155000
2020,Purwakarta,Pusakamulya,853106000,853106000
2019,Bogor,Bendungan,853094491,853094491
2021,Sumedang,Jingkang,853057000,853057000
2018,Bandung,Mekarmaju,853012000,853012000
2018,Cianjur,Cimanggu,852989000,852989000
2020,Sukabumi,Cijalingan,852965000,852965000
2019,Sukabumi,Selajambe,852928000,852928000
2018,Cirebon,Kedungsana,852882000,852882000
2018,Ciamis,Cibadak,852835000,852835000
2018,Garut,Karangwangi,852778000,852778000
2019,Subang,Pabuaran,852738000,852738000
2018,Cianjur,Malati,852718000,852718000
2018,Bogor,Sukamanah,852707953,852707953
2018,Bogor,Pasirgaok,1054251423,1054251423
2021,Tasikmalaya,Manonjaya,852680000,852680000
2018,Tasikmalaya,Cisempur,852667800,852667800
2018,Karawang,Pasirmukti,852631500,852631500
2020,Sumedang,Cimanintin,852602000,852602000
2019,Sukabumi,Cipanengah,852600000,852600000
2018,Ciamis,Selacai,852567000,852567000
2021,Purwakarta,Batutumpang,852550000,852550000
2021,Purwakarta,Taringgul Tonggoh,852488000,852488000
2020,Sukabumi,Babakan Panjang,852459000,852459000
2020,Sukabumi,Tanjungsari,852427000,852427000
2018,Bandung,Cangkuang,852409000,852409000
2020,Bogor,Pasir Tanjung,852405000,852402958
2018,Ciamis,Cintaratu,852388000,852388000
2020,Pangandaran,Ciakar,852378000,852378000
2021,Kuningan,Cikandang,852290000,852290000
2018,Cirebon,Kalikoa,852285000,852285000
2019,Indramayu,Sukalila,852246000,852246000
2019,Bogor,Pasirgaok,1049081417,1049081417
2018,Bogor,Bantarsari,852149993,852149993
2019,Cianjur,Pasirjambu,1327700000,1327700000
2018,Cirebon,Kaligawe,852141000,852141000
2020,Cianjur,Pasirjambu,1161568000,1161568000
2021,Kuningan,Wilanagara,852093000,852093000
2021,Cianjur,Pasirjambu,1095036000,1095036000
2018,Karawang,Kutamukti,851967700,851967700
2019,Cianjur,Tanggeung,851900000,851900000
2019,Pangandaran,Cijulang,851842000,851842000
2020,Ciamis,Kertayasa,851796000,851796000
2020,Sumedang,Cimarias,851743000,851743000
2018,Cianjur,Sukagalih,851698000,851698000
2021,Sumedang,Sirnamulya,851687000,851687000
2018,Garut,Mekarraya,851675000,851675000
2020,Cirebon,Klayan,851600000,851600000
2019,Subang,Rancahilir,851580000,851580000
2021,Purwakarta,Kertamukti,851578000,851578000
2020,Kuningan,Cikubangsari,851509000,851509000
2021,Kuningan,Galaherang,851417000,851417000
2021,Sukabumi,Pagelaran,851353000,851353000
2019,Sukabumi,Cisitu,851350000,851350000
2018,Karawang,Tanjungsari,851342900,851342900
2019,Purwakarta,Citalang,851326200,851326200
2018,Indramayu,Kerticala,851297000,851297000
2018,Cirebon,Adidharma,851292000,851292000
2018,Majalengka,Cipinang,851240615,851240615
2020,Subang,Rawamekar,851240000,851240000
2021,Kuningan,Cikeusik,851232000,851232000
2019,Sumedang,Cinanjung,851225000,851225000
2018,Bekasi,Pasirgombong,851160000,851160000
2018,Majalengka,Putridalem,851159178,851159178
2018,Garut,Margahayu,851063000,851063000
2021,Kuningan,Kutawaringin,851052000,851052000
2019,Bogor,Laladon,851045481,851045481
2020,Kuningan,Andamui,851027000,851027000
2018,Indramayu,Cangko,851011000,851011000
2018,Bandung,Kiangroke,850986000,850986000
2020,Sumedang,Sukadana,850970000,850970000
2018,Cirebon,Tambelang,850950000,850950000
2018,Majalengka,Tegalaren,850909573,850909573
2019,Sukabumi,Cikujang,850907000,850907000
2021,Sukabumi,Parungkuda,850891000,850891000
2020,Purwakarta,Kertamukti,850876000,850876000
2019,Ciamis,Beber,850841000,850841000
2021,Purwakarta,Tegalsari,850832000,850832000
2018,Cirebon,Karangwangi,850813000,850813000
2018,Cianjur,Limbangansari,850796000,850796000
2019,Kuningan,Cikandang,850772000,850772000
2018,Sumedang,Cigendel,850764000,850764000
2019,Bogor,Karang Asem Timur,850718590,850718590
2021,Sumedang,Jatimukti,850706000,850706000
2019,Sumedang,Cimanintin,850689000,850689000
2019,Purwakarta,Tegalsari,850618900,850618900
2021,Subang,Ciater,850601000,850601000
2019,Ciamis,Banjarsari,850574000,850574000
2020,Subang,Cibeusi,850570000,850570000
2021,Sumedang,Sukamaju,850561000,850561000
2018,Cianjur,Cikancana,850525000,850525000
2019,Cirebon,Picungpugur,850515000,850515000
2018,Garut,Wanamekar,850515000,850515000
2020,Sukabumi,Balekambang,850472000,850472000
2021,Cirebon,Kendal,850429000,850429000
2018,Bogor,Cibunar,850428902,850428902
2020,Sukabumi,Kademangan,850428000,850428000
2020,Subang,Gempolsari,850397000,850397000
2018,Bandung,Tanjungwangi,850392000,850392000
2018,Tasikmalaya,Ciawang,850386000,850386000
2018,Ciamis,Tenggerraharja,850382000,850382000
2018,Cianjur,Sindangsari,850374000,850374000
2018,Tasikmalaya,Cintajaya,850136000,850136000
2019,Sukabumi,Karangmekar,850131000,850131000
2021,Kuningan,Cileuleuy,850109000,850109000
2018,Cirebon,Karangreja,850100000,850100000
2019,Sumedang,Kamal,850039000,850039000
2018,Cianjur,Pasirjambu,1079821000,1079821000
2020,Kuningan,Cirukem,850024000,850024000
2019,Purwakarta,Batutumpang,849990700,1189986980
2020,Ciamis,Nagarapageuh,849965000,849965000
2018,Bekasi,Sukaresmi,849940000,849940000
2018,Bekasi,Karangbaru,849910000,849910000
2018,Cirebon,Sindangkasih,849906000,849906000
2018,Ciamis,Margaharja,849873000,849873000
2021,Sumedang,Sukaraja,849857000,849857000
2021,Tasikmalaya,Tanjungmekar,849847000,849847000
2021,Bogor,Pasirlaya,1130411000,1130411000
2020,Sumedang,Kutamandiri,849836000,849836000
2021,Sumedang,Cipasang,849834000,849834000
2018,Bekasi,Wangunharja,849810000,849810000
2020,Cirebon,Pasawahan,849779000,849779000
2021,Sukabumi,Warnasari,849775000,849775000
2018,Cirebon,Danamulya,849771000,849771000
2018,Tasikmalaya,Cibongas,849723000,849723000
2018,Bandung,Gandasari,849714000,849714000
2020,Bogor,Pasirlaya,993842000,993842000
2018,Indramayu,Linggajati,849692000,849692000
2018,Sumedang,Cimanggung,849679000,849679000
2019,Sukabumi,Gandasoli,849638000,849638000
2020,Cirebon,Kendal,849612000,849612000
2019,Subang,Cimeuhmal,849596000,849596000
2019,Bogor,Pasirlaya,954174474,954174474
2019,Cianjur,Bojonglarang,849500000,849500000
2019,Kuningan,Cimara,849479000,849479000
2018,Tasikmalaya,Pasirpanjang,849433500,849433500
2018,Cirebon,Jatiseeng,849301000,849301000
2018,Bogor,Sukamaju,849266186,849266185
2019,Subang,Pangsor,849201000,849201000
2021,Sukabumi,Cisande,849170000,849170000
2020,Kuningan,Situsari,849130000,849130000
2018,Bandung,Buahbatu,849110000,849110000
2020,Pangandaran,Sidomulyo,849087000,849087000
2018,Pangandaran,Sindangsari,849047000,849047000
2020,Purwakarta,Margaluyu,849036000,849036000
2018,Tasikmalaya,Cipondok,849011500,849011500
2020,Purwakarta,Salem,848986000,848986000
2018,Cirebon,Karangsambung,848973000,848973000
2018,Karawang,Lemahduhur,848954800,848954800
2018,Bogor,Pasirlaya,806961600,806961600
2019,Sukabumi,Benda,848940000,848940000
2018,Karawang,Cicinde Selatan,848931000,848931000
2018,Ciamis,Sindanghayu,848838000,848838000
2018,Tasikmalaya,Mandalajaya,848833000,848833000
2018,Cianjur,Cieundeur,848782000,848782000
2019,Pangandaran,Karangbenda,848749000,848749000
2021,Kuningan,Ciberung,848707000,848707000
2019,Kuningan,Galaherang,848667000,848667000
2020,Subang,Pagon,848662000,848662000
2018,Cirebon,Sumurkondang,848661000,848661000
2021,Sumedang,Ciptasari,848595000,848595000
2018,Garut,Galihpakuwon,848587000,848587000
2019,Purwakarta,Sirnamanah,848576700,848576700
2021,Subang,Dukuh,848575000,848575000
2021,Bogor,Pasir Tanjung,848541000,848541000
2019,Pangandaran,Pasirgeulis,848511000,848511000
2020,Subang,Cimeuhmal,848428000,848428000
2020,Sukabumi,Wangunsari,848401000,848401000
2020,Bogor,Pasirmadang,1425463000,1425463000
2018,Cirebon,Seuseupan,848379000,848379000
2021,Subang,Tanggulun Timur,848341000,848341000
2019,Sukabumi,Kutasirna,848312000,848312000
2019,Ciamis,Jangalaharja,848249000,848249000
2018,Bandung,Cipagalo,848195000,848195000
2019,Tasikmalaya,Pakemitan,848188000,1187463200
2021,Bogor,Sukajadi,848172000,848172000
2018,Bogor,Megamendung,848109257,848109257
2018,Cirebon,Sindanghayu,848109000,848109000
2018,Cirebon,Wangkelang,848051000,848051000
